<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
INDEX.CSI200;D;20130917;0;3032.3420000;3032.3420000;2979.8230000;2980.0610000;4028410000
INDEX.CSI200;D;20130918;0;2983.4010000;2993.6270000;2963.2010000;2993.0330000;2943116400
INDEX.CSI200;D;20130923;0;3006.2220000;3060.0810000;3005.1940000;3059.9240000;5908036300
INDEX.CSI200;D;20130924;0;3056.2020000;3071.2220000;3029.6090000;3065.7130000;7066045000
INDEX.CSI200;D;20130925;0;3061.2330000;3083.2980000;3043.7620000;3051.7140000;7736893600
INDEX.CSI200;D;20130926;0;3042.4340000;3044.5090000;2995.6890000;2995.6890000;6469399700
INDEX.CSI200;D;20130927;0;2994.8920000;3027.6650000;2994.8920000;3012.7580000;5071745900
INDEX.CSI200;D;20130930;0;3040.7100000;3044.7640000;3028.0730000;3044.3430000;4689130900
INDEX.CSI200;D;20131008;0;3043.7640000;3096.3110000;3037.3410000;3092.7340000;6668069900
INDEX.CSI200;D;20131009;0;3078.9490000;3115.4040000;3074.5300000;3114.9430000;6885833900
INDEX.CSI200;D;20131010;0;3115.3570000;3127.3790000;3091.3880000;3101.1830000;5624727800
INDEX.CSI200;D;20131011;0;3118.5930000;3154.6850000;3117.2220000;3152.4890000;5693382900
INDEX.CSI200;D;20131014;0;3161.7400000;3191.7600000;3154.8870000;3178.6580000;6073746400
INDEX.CSI200;D;20131015;0;3183.8630000;3197.2980000;3156.7460000;3187.0830000;7033669100
INDEX.CSI200;D;20131016;0;3169.2260000;3169.2260000;3087.4560000;3103.4410000;5784562900
INDEX.CSI200;D;20131017;0;3123.1730000;3129.8460000;3081.4800000;3095.0920000;6874096900
INDEX.CSI200;D;20131018;0;3091.5600000;3114.1960000;3081.7930000;3106.8330000;5280751200
INDEX.CSI200;D;20131021;0;3116.5320000;3191.0230000;3114.3790000;3190.0690000;4715060700
INDEX.CSI200;D;20131022;0;3188.7650000;3198.8640000;3148.5060000;3161.6490000;5341477000
INDEX.CSI200;D;20131023;0;3163.8960000;3181.2060000;3078.5830000;3090.9440000;4771772300
INDEX.CSI200;D;20131024;0;3082.7820000;3108.4980000;3067.3830000;3075.0150000;3071930800
INDEX.CSI200;D;20131025;0;3076.4690000;3084.1530000;2988.2780000;3008.1090000;5718774500
INDEX.CSI200;D;20131028;0;3012.0070000;3026.5170000;2989.3060000;3009.3730000;3649993300
INDEX.CSI200;D;20131029;0;3008.7940000;3033.0160000;2898.4250000;2964.4290000;6222663500
INDEX.CSI200;D;20131030;0;2955.3650000;3009.3790000;2954.8990000;3009.0940000;5122639600
INDEX.CSI200;D;20131031;0;3002.3540000;3002.4550000;2956.4330000;2959.9780000;4613818200
INDEX.CSI200;D;20131101;0;2955.5690000;2981.3570000;2935.4930000;2966.1650000;3018289200
INDEX.CSI200;D;20131104;0;2981.6190000;2997.1590000;2966.3820000;2971.4940000;2513684600
INDEX.CSI200;D;20131105;0;2955.1040000;2990.1770000;2925.5520000;2990.1770000;2960465200
INDEX.CSI200;D;20131106;0;2974.2740000;3002.9530000;2957.7610000;2958.3030000;3360779100
INDEX.CSI200;D;20131107;0;2946.7350000;2951.9750000;2910.6840000;2920.9310000;2848294700
INDEX.CSI200;D;20131108;0;2908.4650000;2921.7640000;2870.0600000;2873.4820000;3016972300
INDEX.CSI200;D;20131111;0;2866.8570000;2903.0970000;2854.5210000;2887.9490000;2273405800
INDEX.CSI200;D;20131112;0;2890.0480000;2913.3720000;2878.7490000;2910.2060000;2697212900
INDEX.CSI200;D;20131113;0;2895.2360000;2896.9850000;2858.0490000;2858.0490000;3157471200
INDEX.CSI200;D;20131114;0;2863.5130000;2902.2520000;2853.9450000;2901.3910000;3171003800
INDEX.CSI200;D;20131115;0;2905.0440000;2997.3110000;2905.0440000;2963.8620000;4464787600
INDEX.CSI200;D;20131118;0;2986.6570000;3038.1270000;2981.8160000;3038.1270000;4914150300
INDEX.CSI200;D;20131119;0;3034.7720000;3040.2930000;3010.9460000;3024.3270000;3789405200
INDEX.CSI200;D;20131120;0;3049.1990000;3049.9720000;3020.4460000;3049.8460000;4149662100
INDEX.CSI200;D;20131121;0;3032.3790000;3042.1810000;3012.0020000;3034.3500000;4836818700
INDEX.CSI200;D;20131122;0;3042.2880000;3047.2280000;3009.2030000;3012.6780000;4124789100
INDEX.CSI200;D;20131125;0;2998.9650000;3035.3440000;2994.0450000;3005.6710000;4695589200
INDEX.CSI200;D;20131126;0;3002.9600000;3016.7170000;2991.8430000;3007.4510000;4792686900
INDEX.CSI200;D;20131127;0;3006.2560000;3049.3370000;3002.9660000;3048.6810000;5553893300
INDEX.CSI200;D;20131128;0;3057.3760000;3107.4120000;3054.7260000;3084.5890000;7065702700
INDEX.CSI200;D;20131129;0;3085.1480000;3099.6400000;3077.2460000;3090.1970000;4993783500
INDEX.CSI200;D;20131202;0;3046.4940000;3096.4610000;2989.7690000;3007.1550000;7874783100
INDEX.CSI200;D;20131203;0;2997.9030000;3063.4500000;2997.4400000;3059.1980000;5353791600
INDEX.CSI200;D;20131204;0;3056.6420000;3129.0000000;3054.0200000;3115.0520000;7169761800
INDEX.CSI200;D;20131205;0;3116.5830000;3126.1560000;3098.5030000;3112.8240000;6381188600
INDEX.CSI200;D;20131206;0;3106.7560000;3121.3140000;3093.3080000;3099.6550000;4728192300
INDEX.CSI200;D;20131209;0;3113.6710000;3121.8210000;3099.3600000;3107.5200000;2832505200
INDEX.CSI200;D;20131210;0;3116.6550000;3129.1430000;3098.8740000;3111.3400000;4465568100
INDEX.CSI200;D;20131211;0;3093.7520000;3093.7520000;3050.7440000;3070.8880000;5276244600
INDEX.CSI200;D;20131212;0;3064.6140000;3094.5850000;3064.6140000;3076.9440000;3776578900
INDEX.CSI200;D;20131213;0;3047.6860000;3091.0500000;3046.9910000;3076.6420000;3875065300
INDEX.CSI200;D;20131216;0;3083.4670000;3085.8830000;3017.1120000;3019.2990000;5009658700
INDEX.CSI200;D;20131217;0;3019.7930000;3024.9130000;2990.3510000;2999.3930000;2526469300
INDEX.CSI200;D;20131218;0;3003.3210000;3015.7680000;2989.4320000;2996.0570000;3084863200
INDEX.CSI200;D;20131219;0;3009.6170000;3015.8870000;2966.0450000;2967.6810000;3319537200
INDEX.CSI200;D;20131220;0;2971.8280000;2982.8480000;2906.2160000;2915.7710000;3971435100
INDEX.CSI200;D;20131223;0;2919.8600000;2923.2410000;2873.1440000;2915.8630000;2221808900
INDEX.CSI200;D;20131224;0;2922.5010000;2952.8660000;2897.5540000;2923.3720000;3290222800
INDEX.CSI200;D;20131225;0;2928.5560000;2957.0600000;2916.5810000;2957.0600000;3766741300
INDEX.CSI200;D;20131226;0;2951.3080000;2957.7780000;2902.8790000;2902.9620000;3932740200
INDEX.CSI200;D;20131227;0;2905.8110000;2960.1260000;2902.3770000;2949.7060000;3779489600
INDEX.CSI200;D;20131230;0;2966.2190000;2967.5030000;2947.0070000;2954.2440000;2112349200
INDEX.CSI200;D;20131231;0;2938.4720000;2981.4200000;2936.7920000;2980.2420000;2476859800
INDEX.CSI200;D;20140102;0;2972.8850000;2984.8120000;2966.3800000;2983.3990000;2127829000
INDEX.CSI200;D;20140103;0;2974.3380000;2981.0670000;2938.9030000;2950.1980000;2748091400
INDEX.CSI200;D;20140106;0;2937.3740000;2937.3740000;2862.7620000;2864.5650000;2938332100
INDEX.CSI200;D;20140107;0;2847.2360000;2887.5160000;2845.7050000;2871.8190000;2072865000
INDEX.CSI200;D;20140108;0;2876.0980000;2905.4220000;2864.4240000;2880.3690000;2428679100
INDEX.CSI200;D;20140109;0;2872.6330000;2904.3120000;2846.6340000;2846.6340000;2956960800
INDEX.CSI200;D;20140110;0;2839.1250000;2850.1520000;2806.1530000;2814.2550000;2834440400
INDEX.CSI200;D;20140113;0;2824.7820000;2840.7850000;2778.2760000;2791.3950000;2563323200
INDEX.CSI200;D;20140114;0;2793.9810000;2832.5660000;2777.4930000;2832.0880000;2889070900
INDEX.CSI200;D;20140115;0;2827.4570000;2843.6060000;2818.0280000;2840.6380000;2677780700
INDEX.CSI200;D;20140116;0;2840.0160000;2860.0650000;2829.9630000;2840.4800000;2578125100
INDEX.CSI200;D;20140117;0;2828.6610000;2831.6920000;2785.4010000;2786.2980000;2495288700
INDEX.CSI200;D;20140120;0;2779.9200000;2795.3310000;2755.3560000;2769.8870000;3381517700
INDEX.CSI200;D;20140121;0;2786.2770000;2808.5650000;2776.0130000;2802.3510000;2308908700
INDEX.CSI200;D;20140122;0;2806.9070000;2877.4890000;2803.5920000;2877.0910000;3851002000
INDEX.CSI200;D;20140123;0;2875.1910000;2893.4960000;2873.6770000;2879.1940000;3435710600
INDEX.CSI200;D;20140124;0;2872.1990000;2917.8250000;2871.6470000;2910.1870000;3486187500
INDEX.CSI200;D;20140127;0;2894.6590000;2901.1320000;2874.9540000;2879.0910000;4792891600
INDEX.CSI200;D;20140128;0;2884.4720000;2899.2470000;2860.2360000;2870.2040000;3523339800
INDEX.CSI200;D;20140129;0;2879.8750000;2886.9780000;2871.4990000;2885.9370000;3163245400
INDEX.CSI200;D;20140130;0;2880.8310000;2884.9590000;2857.4370000;2860.5510000;2756931800
INDEX.CSI200;D;20140207;0;2840.7390000;2894.9800000;2832.0370000;2894.9800000;3222880000
INDEX.CSI200;D;20140210;0;2910.3600000;2987.9360000;2910.3600000;2986.4860000;4604027100
INDEX.CSI200;D;20140211;0;2986.8800000;3005.5810000;2963.1190000;2993.1760000;4738175500
INDEX.CSI200;D;20140212;0;2997.6360000;3009.3990000;2976.2140000;3009.2140000;3854159900
INDEX.CSI200;D;20140213;0;3003.1310000;3013.6750000;2967.7950000;2967.9590000;4395211700
INDEX.CSI200;D;20140214;0;2974.8360000;3008.5260000;2963.4270000;3008.5260000;3267632000
INDEX.CSI200;D;20140217;0;3029.9980000;3047.2840000;3012.5810000;3047.2680000;4628758000
INDEX.CSI200;D;20140218;0;3048.3160000;3048.4310000;3023.8200000;3035.1430000;4917729000
INDEX.CSI200;D;20140219;0;3030.9200000;3053.7060000;3014.3080000;3042.1700000;4859095900
INDEX.CSI200;D;20140220;0;3053.0610000;3062.4820000;3012.5130000;3013.9000000;5150056900
INDEX.CSI200;D;20140221;0;3008.0550000;3016.6290000;2962.9990000;2984.6950000;3959081000
INDEX.CSI200;D;20140224;0;2953.8510000;2953.8510000;2899.2120000;2938.8390000;4144753900
INDEX.CSI200;D;20140225;0;2945.5000000;2959.8820000;2827.7760000;2844.1840000;5227665300
INDEX.CSI200;D;20140226;0;2827.3910000;2848.4330000;2798.3080000;2847.8660000;4274008000
INDEX.CSI200;D;20140227;0;2859.0070000;2877.9550000;2808.5810000;2812.6420000;4421897400
INDEX.CSI200;D;20140228;0;2810.0550000;2851.5260000;2781.9840000;2850.5670000;4041248400
INDEX.CSI200;D;20140303;0;2845.5250000;2891.3700000;2841.6500000;2891.3700000;4013093300
INDEX.CSI200;D;20140304;0;2877.4370000;2881.7290000;2846.4160000;2879.6520000;3494784600
INDEX.CSI200;D;20140305;0;2886.3730000;2887.9470000;2850.4250000;2855.0700000;2996626400
INDEX.CSI200;D;20140306;0;2848.5500000;2870.7180000;2811.5310000;2861.6740000;3195627000
INDEX.CSI200;D;20140307;0;2859.1650000;2880.7520000;2839.7930000;2851.0960000;2958818900
INDEX.CSI200;D;20140310;0;2818.9360000;2818.9360000;2738.4450000;2744.2670000;3363564100
INDEX.CSI200;D;20140311;0;2736.0560000;2771.0070000;2728.3050000;2758.9080000;2674939100
INDEX.CSI200;D;20140312;0;2752.1700000;2786.5660000;2726.0590000;2761.7090000;3062428500
INDEX.CSI200;D;20140313;0;2763.6830000;2794.3840000;2760.2040000;2792.7780000;2734044800
INDEX.CSI200;D;20140314;0;2777.3250000;2794.5350000;2756.4540000;2774.1890000;2751925200
INDEX.CSI200;D;20140317;0;2786.6590000;2814.4050000;2771.5080000;2814.4050000;2573743700
INDEX.CSI200;D;20140318;0;2816.5720000;2835.6120000;2812.4700000;2821.9210000;2710845400
INDEX.CSI200;D;20140319;0;2810.4740000;2810.4740000;2771.4770000;2801.6570000;3164702600
INDEX.CSI200;D;20140320;0;2795.2630000;2817.6630000;2736.6710000;2736.9920000;3455114500
INDEX.CSI200;D;20140321;0;2724.0640000;2815.1530000;2713.6320000;2811.2990000;4101733600
INDEX.CSI200;D;20140324;0;2812.0920000;2846.8840000;2798.8010000;2837.3360000;4571995000
INDEX.CSI200;D;20140325;0;2830.1090000;2867.4800000;2827.5680000;2853.0840000;4609670800
INDEX.CSI200;D;20140326;0;2862.7340000;2865.7400000;2843.7880000;2851.7520000;2976909600
INDEX.CSI200;D;20140327;0;2847.5210000;2854.2760000;2813.2370000;2813.2370000;3372038100
INDEX.CSI200;D;20140328;0;2810.5380000;2827.4240000;2772.2640000;2778.0890000;3186148400
INDEX.CSI200;D;20140331;0;2784.3190000;2790.0470000;2748.1240000;2763.9030000;2477600100
INDEX.CSI200;D;20140401;0;2760.9120000;2795.0030000;2758.0460000;2791.0840000;2216204400
INDEX.CSI200;D;20140402;0;2795.8040000;2810.0010000;2788.7290000;2802.1450000;2900897300
INDEX.CSI200;D;20140403;0;2811.1940000;2817.0610000;2782.1330000;2791.0550000;3201884500
INDEX.CSI200;D;20140404;0;2783.6930000;2822.5070000;2781.9110000;2822.5070000;2364576500
INDEX.CSI200;D;20140408;0;2812.1940000;2872.3110000;2811.0380000;2871.2320000;3832405700
INDEX.CSI200;D;20140409;0;2881.4540000;2892.7340000;2870.1690000;2885.6800000;3108338800
INDEX.CSI200;D;20140410;0;2889.8550000;2914.2160000;2879.1280000;2903.8630000;4429182300
INDEX.CSI200;D;20140411;0;2893.0540000;2909.3030000;2886.7450000;2899.3420000;3476911600
INDEX.CSI200;D;20140414;0;2900.7620000;2918.8720000;2896.6670000;2916.7730000;3048579800
INDEX.CSI200;D;20140415;0;2909.2140000;2912.1260000;2879.2570000;2884.8210000;3339617300
INDEX.CSI200;D;20140416;0;2878.9850000;2903.2230000;2874.1820000;2888.5770000;2664965900
INDEX.CSI200;D;20140417;0;2896.3430000;2900.2950000;2881.5250000;2883.7050000;2476716200
INDEX.CSI200;D;20140418;0;2869.6420000;2889.7030000;2863.2780000;2886.2520000;2413384000
INDEX.CSI200;D;20140421;0;2868.0290000;2897.2850000;2840.4470000;2840.6370000;2749885900
INDEX.CSI200;D;20140422;0;2835.4380000;2847.3370000;2791.4460000;2835.8330000;2848828400
INDEX.CSI200;D;20140423;0;2828.0510000;2841.1780000;2815.4470000;2826.8650000;2154595000
INDEX.CSI200;D;20140424;0;2822.9940000;2842.1460000;2812.3760000;2814.2760000;2196506700
INDEX.CSI200;D;20140425;0;2815.9210000;2825.4240000;2778.6140000;2778.9040000;3118022800
INDEX.CSI200;D;20140428;0;2773.5890000;2779.2340000;2716.3900000;2717.9750000;3377596700
INDEX.CSI200;D;20140429;0;2713.7350000;2750.3020000;2710.7040000;2750.0470000;2462131900
INDEX.CSI200;D;20140430;0;2746.7740000;2757.4320000;2739.3290000;2751.4800000;2342223300
INDEX.CSI200;D;20140505;0;2742.7041000;2762.2109000;2720.7549000;2760.7090000;0
INDEX.CSI200;D;20140506;0;2753.9961000;2782.5740000;2750.3250000;2763.9400000;0
INDEX.CSI200;D;20140507;0;2750.6650000;2756.2050000;2731.2690000;2731.5550000;2157226900
INDEX.CSI200;D;20140508;0;2723.0150000;2770.4800000;2717.7710000;2726.5970000;2388931100
INDEX.CSI200;D;20140509;0;2730.5720000;2734.9340000;2696.6420000;2718.6250000;2504082400
INDEX.CSI200;D;20140512;0;2748.4450000;2788.3100000;2724.9270000;2785.5690000;3834161100
INDEX.CSI200;D;20140513;0;2785.2160000;2792.7760000;2765.3040000;2777.4490000;3075464900
INDEX.CSI200;D;20140514;0;2776.7310000;2786.7480000;2769.3930000;2775.1360000;2216500600
INDEX.CSI200;D;20140515;0;2770.2340000;2770.2340000;2721.4360000;2722.1910000;2238835900
INDEX.CSI200;D;20140516;0;2721.2480000;2726.7780000;2699.7270000;2721.9290000;1988789400
INDEX.CSI200;D;20140519;0;2716.3050000;2716.3050000;2678.0770000;2693.5550000;1922473700
INDEX.CSI200;D;20140520;0;2711.7080000;2722.2350000;2691.0750000;2696.9990000;1784415800
INDEX.CSI200;D;20140521;0;2685.5430000;2728.8590000;2671.0100000;2728.8590000;1962735700
INDEX.CSI200;D;20140522;0;2726.6970000;2757.8760000;2715.5600000;2716.7990000;2207857200
INDEX.CSI200;D;20140523;0;2714.2750000;2740.8350000;2712.3730000;2740.8350000;1802227900
INDEX.CSI200;D;20140526;0;2762.4760000;2763.7340000;2746.4990000;2758.3780000;2022047900
INDEX.CSI200;D;20140527;0;2755.1040000;2760.0040000;2742.2780000;2743.2870000;1748022000
INDEX.CSI200;D;20140528;0;2740.9020000;2775.9770000;2736.8280000;2772.6190000;2492191300
INDEX.CSI200;D;20140529;0;2774.0470000;2780.3010000;2743.7830000;2743.7830000;2112912600
INDEX.CSI200;D;20140530;0;2745.1050000;2764.2230000;2734.4200000;2750.4190000;2110725500
INDEX.CSI200;D;20140603;0;2751.7450000;2764.8800000;2738.6880000;2738.8290000;1991211500
INDEX.CSI200;D;20140604;0;2735.0300000;2735.0300000;2690.9390000;2707.7860000;1993986400
INDEX.CSI200;D;20140605;0;2705.4740000;2733.4200000;2702.9860000;2733.3120000;1226077400
INDEX.CSI200;D;20140606;0;2732.2890000;2735.6760000;2703.3280000;2717.0660000;1611561300
INDEX.CSI200;D;20140609;0;2710.3560000;2735.5450000;2706.7760000;2709.1380000;1665646800
INDEX.CSI200;D;20140610;0;2715.0520000;2743.6070000;2704.6290000;2742.5790000;2192806600
INDEX.CSI200;D;20140611;0;2736.8580000;2754.0630000;2734.5500000;2751.7810000;2093533800
INDEX.CSI200;D;20140612;0;2744.2500000;2752.2760000;2733.5840000;2741.7220000;1990045000
INDEX.CSI200;D;20140613;0;2736.0900000;2770.7580000;2735.5910000;2763.1340000;2526139000
INDEX.CSI200;D;20140616;0;2765.2950000;2785.6740000;2763.2440000;2780.1770000;2712250300
INDEX.CSI200;D;20140617;0;2774.1050000;2774.1050000;2756.9390000;2757.8380000;2492461900
INDEX.CSI200;D;20140618;0;2759.0610000;2764.5850000;2749.0720000;2750.7850000;2578437200
INDEX.CSI200;D;20140619;0;2750.5720000;2755.8940000;2682.7310000;2694.1180000;2830118100
INDEX.CSI200;D;20140620;0;2691.3930000;2713.3430000;2688.5520000;2712.9620000;2140874300
INDEX.CSI200;D;20140623;0;2717.9060000;2732.1440000;2714.9430000;2724.0350000;2145254600
INDEX.CSI200;D;20140624;0;2721.3910000;2741.8870000;2720.8410000;2741.8870000;2138126700
INDEX.CSI200;D;20140625;0;2735.6770000;2735.6770000;2717.2910000;2728.7280000;1951087300
INDEX.CSI200;D;20140626;0;2730.5660000;2757.2370000;2730.5660000;2755.0700000;2355632100
INDEX.CSI200;D;20140627;0;2753.5680000;2779.3680000;2745.5170000;2767.1290000;2770201700
INDEX.CSI200;D;20140630;0;2772.6360000;2792.7450000;2771.9290000;2791.9210000;2876564900
INDEX.CSI200;D;20140701;0;2795.7860000;2804.7130000;2786.3370000;2804.7130000;2760929100
INDEX.CSI200;D;20140702;0;2802.8290000;2815.0220000;2790.1710000;2815.0220000;3312053000
INDEX.CSI200;D;20140703;0;2815.3030000;2838.1020000;2809.0100000;2831.3770000;3525667600
INDEX.CSI200;D;20140704;0;2830.5280000;2831.8040000;2813.6480000;2820.8980000;2816696200
INDEX.CSI200;D;20140707;0;2818.2290000;2826.6650000;2804.2960000;2810.1380000;2580024100
INDEX.CSI200;D;20140708;0;2807.9620000;2820.7200000;2792.3530000;2819.5220000;2810953800
INDEX.CSI200;D;20140709;0;2814.6980000;2817.5900000;2775.0100000;2775.1720000;3099667000
INDEX.CSI200;D;20140710;0;2771.9310000;2786.6130000;2765.7310000;2770.2890000;2882820900
INDEX.CSI200;D;20140711;0;2767.5590000;2792.0200000;2765.7580000;2785.4420000;3229087000
INDEX.CSI200;D;20140714;0;2790.8720000;2820.5180000;2782.0070000;2820.2150000;3462877200
INDEX.CSI200;D;20140715;0;2817.1530000;2821.0590000;2802.2570000;2817.1270000;3576553600
INDEX.CSI200;D;20140716;0;2816.8850000;2829.0570000;2800.1210000;2808.4190000;3924683700
INDEX.CSI200;D;20140717;0;2802.7630000;2803.2470000;2774.3460000;2790.8100000;3206145600
INDEX.CSI200;D;20140718;0;2779.9000000;2809.3240000;2779.3200000;2793.5230000;3199230200
INDEX.CSI200;D;20140721;0;2794.0340000;2801.7830000;2780.9810000;2791.7240000;2670065200
INDEX.CSI200;D;20140722;0;2789.2320000;2832.5180000;2788.9110000;2829.0310000;3956076400
INDEX.CSI200;D;20140723;0;2828.4020000;2840.9740000;2803.8720000;2813.0500000;3889124900
INDEX.CSI200;D;20140724;0;2813.2130000;2842.3730000;2809.8160000;2840.8640000;5215719500
INDEX.CSI200;D;20140725;0;2848.9860000;2877.1300000;2842.4570000;2877.1300000;5059241800
INDEX.CSI200;D;20140728;0;2892.0560000;2943.2920000;2892.0560000;2938.0430000;7915918900
INDEX.CSI200;D;20140729;0;2939.8680000;2968.5840000;2931.4390000;2954.8060000;6405710800
INDEX.CSI200;D;20140730;0;2943.9910000;2959.7570000;2937.5880000;2951.7350000;5722200800
INDEX.CSI200;D;20140731;0;2951.8900000;2984.2980000;2948.3100000;2984.2980000;5371759600
INDEX.CSI200;D;20140801;0;2970.9050000;3005.9450000;2954.5120000;2957.1830000;5704771200
INDEX.CSI200;D;20140804;0;2965.7380000;3004.8040000;2959.8120000;3004.6250000;4890783400
INDEX.CSI200;D;20140805;0;3008.1260000;3013.0630000;2989.7380000;3012.7930000;5707510900
INDEX.CSI200;D;20140806;0;3002.2000000;3031.8080000;2984.1990000;3025.6370000;6033016900
INDEX.CSI200;D;20140807;0;3025.6040000;3032.9240000;2981.1070000;2982.6380000;5809984300
INDEX.CSI200;D;20140808;0;2985.0940000;3000.8640000;2978.4820000;2989.5260000;3970286600
INDEX.CSI200;D;20140811;0;3003.5190000;3034.0100000;2995.8430000;3034.0100000;4756350700
INDEX.CSI200;D;20140812;0;3030.4300000;3041.0720000;3018.6410000;3041.0720000;5124369700
INDEX.CSI200;D;20140813;0;3044.8440000;3053.6220000;3007.2040000;3041.7390000;6311758800
INDEX.CSI200;D;20140814;0;3037.4900000;3046.8120000;3005.8950000;3007.9930000;5404662200
INDEX.CSI200;D;20140815;0;3013.4920000;3056.9390000;3013.4920000;3048.7370000;4934081600
INDEX.CSI200;D;20140818;0;3062.9180000;3085.2510000;3059.9000000;3085.2510000;6186615600
INDEX.CSI200;D;20140819;0;3095.6640000;3103.9160000;3075.0900000;3096.7980000;6958136500
INDEX.CSI200;D;20140820;0;3095.0880000;3106.1210000;3082.0050000;3090.6430000;6064740000
INDEX.CSI200;D;20140821;0;3090.9130000;3095.2640000;3053.1240000;3083.8510000;5717960300
INDEX.CSI200;D;20140822;0;3084.8330000;3103.8570000;3078.0350000;3099.5880000;5207133000
INDEX.CSI200;D;20140825;0;3104.2410000;3104.2410000;3069.8700000;3078.4740000;5479546800
INDEX.CSI200;D;20140826;0;3073.7800000;3084.1610000;3028.1770000;3038.4110000;5537956500
INDEX.CSI200;D;20140827;0;3037.5150000;3063.1630000;3037.5150000;3048.6860000;4096005000
INDEX.CSI200;D;20140828;0;3050.0380000;3060.5040000;3021.6130000;3030.2590000;3818831500
INDEX.CSI200;D;20140829;0;3033.0410000;3061.3450000;3026.5860000;3060.8910000;3021714700
INDEX.CSI200;D;20140901;0;3067.6480000;3097.1170000;3064.0830000;3097.1050000;4168524900
INDEX.CSI200;D;20140902;0;3102.7190000;3138.6030000;3094.4330000;3137.8720000;6096603900
INDEX.CSI200;D;20140903;0;3145.8890000;3169.5850000;3145.8890000;3163.2920000;7077240700
INDEX.CSI200;D;20140904;0;3162.9930000;3185.0300000;3154.8430000;3184.4080000;6098104700
INDEX.CSI200;D;20140905;0;3191.9810000;3209.2120000;3180.4780000;3206.4090000;6711795200
INDEX.CSI200;D;20140909;0;3213.9350000;3226.7980000;3192.9120000;3221.6370000;6725217500
INDEX.CSI200;D;20140910;0;3209.1680000;3225.9020000;3196.1610000;3221.2700000;5912423500
INDEX.CSI200;D;20140911;0;3221.3160000;3265.6560000;3202.9210000;3216.7950000;7466263500
INDEX.CSI200;D;20140912;0;3210.9950000;3239.1110000;3203.6620000;3239.1110000;5655482700
INDEX.CSI200;D;20140915;0;3236.3410000;3257.4650000;3224.7580000;3255.1720000;6511952600
INDEX.CSI200;D;20140916;0;3258.6200000;3265.2840000;3159.7830000;3160.7780000;9270695600
INDEX.CSI200;D;20140917;0;3175.7050000;3184.4100000;3141.3030000;3181.0430000;5733389700
INDEX.CSI200;D;20140918;0;3170.2290000;3199.9240000;3168.4450000;3194.3950000;5561173300
INDEX.CSI200;D;20140919;0;3197.2410000;3226.9130000;3187.8920000;3220.5520000;4969301400
INDEX.CSI200;D;20140922;0;3215.9600000;3215.9600000;3163.3350000;3170.7150000;5095274700
INDEX.CSI200;D;20140923;0;3171.4290000;3205.4550000;3171.4290000;3201.8380000;4453893100
INDEX.CSI200;D;20140924;0;3190.6350000;3258.1100000;3186.2840000;3255.6780000;6696731000
INDEX.CSI200;D;20140925;0;3279.5830000;3290.0250000;3246.6720000;3256.8700000;6775027100
INDEX.CSI200;D;20140926;0;3250.1510000;3270.2400000;3241.1860000;3266.0800000;5300767700
INDEX.CSI200;D;20140929;0;3278.3020000;3290.8300000;3271.2050000;3288.7560000;6033906700
INDEX.CSI200;D;20140930;0;3298.6240000;3309.3410000;3290.8290000;3302.5740000;6169388000
INDEX.CSI200;D;20141008;0;3313.0870000;3341.3630000;3295.0270000;3341.3630000;5539969300
INDEX.CSI200;D;20141009;0;3343.3990000;3353.8210000;3306.1190000;3338.9570000;6740444900
INDEX.CSI200;D;20141010;0;3322.7260000;3344.1550000;3305.6000000;3321.2310000;7642389100
INDEX.CSI200;D;20141013;0;3307.5540000;3319.2670000;3280.2980000;3319.1170000;6625422700
INDEX.CSI200;D;20141014;0;3314.9300000;3336.9450000;3293.7320000;3310.3130000;6788527400
INDEX.CSI200;D;20141015;0;3306.4310000;3333.8950000;3287.2960000;3332.9470000;7104275900
INDEX.CSI200;D;20141016;0;3306.0950000;3342.4690000;3284.7130000;3284.7130000;5151659400
INDEX.CSI200;D;20141017;0;3285.5890000;3302.5880000;3226.6030000;3275.6310000;5976479600
INDEX.CSI200;D;20141020;0;3287.1490000;3307.9860000;3278.6110000;3307.9860000;4369238600
INDEX.CSI200;D;20141021;0;3305.1020000;3314.0070000;3271.8070000;3273.7610000;4452620600
INDEX.CSI200;D;20141022;0;3275.7960000;3285.8230000;3233.3140000;3234.4910000;4096575700
INDEX.CSI200;D;20141023;0;3228.7530000;3241.0170000;3181.9490000;3192.1990000;4746969600
INDEX.CSI200;D;20141024;0;3199.6240000;3214.0030000;3185.3200000;3193.5020000;3273334600
INDEX.CSI200;D;20141027;0;3187.5290000;3196.6400000;3181.6760000;3190.5990000;1304667800
INDEX.CSI200;D;20141028;0;3197.6280000;3259.9650000;3197.6280000;3259.9650000;4654631700
INDEX.CSI200;D;20141029;0;3269.2490000;3318.1610000;3258.1390000;3304.6620000;7506822900
INDEX.CSI200;D;20141030;0;3302.9480000;3329.8590000;3296.4710000;3323.9280000;8372640200
INDEX.CSI200;D;20141031;0;3326.8260000;3348.3060000;3305.1580000;3347.1910000;9326891000
INDEX.CSI200;D;20141103;0;3359.0650000;3384.6730000;3352.5370000;3371.5240000;9563538900
INDEX.CSI200;D;20141104;0;3370.3480000;3380.6880000;3354.8020000;3376.8170000;9692301600
